1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2076, forest, wythers:warm_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
2077, forest, wythers:warm_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2078, forest, wythers:warm_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2079, forest, wythers:warm_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
2080, forest, wythers:warm_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
2081, forest, wythers:warm_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
2082, forest, wythers:warm_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
2083, forest, wythers:warm_birch_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
2084, forest, wythers:warm_birch_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2085, forest, wythers:warm_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
2086, forest, wythers:warm_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
2087, forest, wythers:warm_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
2088, forest, wythers:warm_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
2089, forest, wythers:warm_birch_forest, CREATURE, minecraft:wolf, 10, 4, 4
2090, forest, wythers:warm_birch_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
2091, forest, wythers:warm_birch_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
2092, forest, wythers:warm_birch_forest, CREATURE, hexerei:crow, 20, 2, 5
2093, forest, wythers:warm_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
2094, forest, wythers:warm_birch_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
2095, forest, wythers:warm_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2096, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:spider, 80, 4, 4
2097, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:zombie, 80, 4, 4
2098, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2099, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:skeleton, 80, 4, 4
2100, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:creeper, 80, 4, 4
2101, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:slime, 80, 4, 4
2102, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:enderman, 5, 1, 4
2103, jungle, wythers:dry_tropical_grassland, MONSTER, minecraft:witch, 5, 1, 1
2104, jungle, wythers:dry_tropical_grassland, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2105, jungle, wythers:dry_tropical_grassland, CREATURE, minecraft:chicken, 10, 4, 4
2106, jungle, wythers:dry_tropical_grassland, CREATURE, minecraft:cow, 10, 4, 4
2107, jungle, wythers:dry_tropical_grassland, CREATURE, minecraft:horse, 10, 2, 6
2108, jungle, wythers:dry_tropical_grassland, CREATURE, minecraft:donkey, 10, 1, 3
2109, jungle, wythers:dry_tropical_grassland, AMBIENT, minecraft:bat, 10, 8, 8
2110, jungle, wythers:dry_tropical_grassland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2111, swamp, wythers:thermal_taiga, MONSTER, minecraft:spider, 80, 4, 4
2112, swamp, wythers:thermal_taiga, MONSTER, minecraft:zombie, 80, 4, 4
2113, swamp, wythers:thermal_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2114, swamp, wythers:thermal_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
2115, swamp, wythers:thermal_taiga, MONSTER, minecraft:creeper, 80, 4, 4
2116, swamp, wythers:thermal_taiga, MONSTER, minecraft:slime, 80, 4, 4
2117, swamp, wythers:thermal_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2118, swamp, wythers:thermal_taiga, MONSTER, minecraft:witch, 5, 1, 1
2119, swamp, wythers:thermal_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2120, swamp, wythers:thermal_taiga, CREATURE, minecraft:goat, 12, 4, 4
2121, swamp, wythers:thermal_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2122, swamp, wythers:thermal_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2123, swamp, wythers:thermal_taiga, CREATURE, minecraft:fox, 10, 2, 4
2124, swamp, wythers:thermal_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2125, swamp, wythers:thermal_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2126, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:spider, 80, 4, 4
2127, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:zombie, 80, 4, 4
2128, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2129, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:skeleton, 80, 4, 4
2130, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:creeper, 80, 4, 4
2131, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:slime, 80, 4, 4
2132, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:enderman, 5, 1, 4
2133, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:witch, 5, 1, 1
2134, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:rabbit, 10, 2, 6
2135, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:cow, 10, 4, 4
2136, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:horse, 10, 2, 6
2137, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:donkey, 10, 1, 3
2138, savanna, wythers:eucalyptus_woodland, AMBIENT, minecraft:bat, 10, 8, 8
2139, savanna, wythers:eucalyptus_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2140, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
2141, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
2142, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
2143, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2144, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
2145, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
2146, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
2147, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
2148, none, wythers:fungous_dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
2149, none, wythers:fungous_dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
2150, none, wythers:fungous_dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2151, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:spider, 80, 4, 4
2152, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:zombie, 80, 4, 4
2153, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2154, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:skeleton, 80, 4, 4
2155, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:creeper, 80, 4, 4
2156, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:slime, 80, 4, 4
2157, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:enderman, 5, 1, 4
2158, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:witch, 5, 1, 1
2159, savanna, wythers:eucalyptus_salubris_woodland, CREATURE, minecraft:rabbit, 10, 2, 6
2160, savanna, wythers:eucalyptus_salubris_woodland, AMBIENT, minecraft:bat, 10, 8, 8
2161, savanna, wythers:eucalyptus_salubris_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2162, taiga, wythers:forested_highlands, MONSTER, minecraft:spider, 80, 4, 4
2163, taiga, wythers:forested_highlands, MONSTER, minecraft:zombie, 80, 4, 4
2164, taiga, wythers:forested_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2165, taiga, wythers:forested_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
2166, taiga, wythers:forested_highlands, MONSTER, minecraft:creeper, 80, 4, 4
2167, taiga, wythers:forested_highlands, MONSTER, minecraft:slime, 80, 4, 4
2168, taiga, wythers:forested_highlands, MONSTER, minecraft:enderman, 5, 1, 4
2169, taiga, wythers:forested_highlands, MONSTER, minecraft:witch, 5, 1, 1
2170, taiga, wythers:forested_highlands, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2171, taiga, wythers:forested_highlands, CREATURE, minecraft:sheep, 12, 4, 4
2172, taiga, wythers:forested_highlands, CREATURE, minecraft:pig, 10, 4, 4
2173, taiga, wythers:forested_highlands, CREATURE, minecraft:chicken, 10, 4, 4
2174, taiga, wythers:forested_highlands, CREATURE, minecraft:cow, 10, 4, 4
2175, taiga, wythers:forested_highlands, CREATURE, minecraft:wolf, 10, 4, 4
2176, taiga, wythers:forested_highlands, CREATURE, minecraft:rabbit, 10, 2, 3
2177, taiga, wythers:forested_highlands, CREATURE, minecraft:fox, 10, 2, 4
2178, taiga, wythers:forested_highlands, AMBIENT, minecraft:bat, 10, 8, 8
2179, taiga, wythers:forested_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2180, none, wythers:lush_dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
2181, none, wythers:lush_dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
2182, none, wythers:lush_dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
2183, none, wythers:lush_dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2184, none, wythers:lush_dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
2185, none, wythers:lush_dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
2186, none, wythers:lush_dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
2187, none, wythers:lush_dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
2188, none, wythers:lush_dripstone_caves, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2189, none, wythers:lush_dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
2190, none, wythers:lush_dripstone_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
2191, none, wythers:lush_dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2192, none, wythers:lush_dripstone_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2193, taiga, wythers:maple_mountains, MONSTER, minecraft:spider, 80, 4, 4
2194, taiga, wythers:maple_mountains, MONSTER, minecraft:zombie, 80, 4, 4
2195, taiga, wythers:maple_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2196, taiga, wythers:maple_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2197, taiga, wythers:maple_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2198, taiga, wythers:maple_mountains, MONSTER, minecraft:slime, 80, 4, 4
2199, taiga, wythers:maple_mountains, MONSTER, minecraft:enderman, 5, 1, 4
2200, taiga, wythers:maple_mountains, MONSTER, minecraft:witch, 5, 1, 1
2201, taiga, wythers:maple_mountains, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2202, taiga, wythers:maple_mountains, CREATURE, minecraft:sheep, 12, 4, 4
2203, taiga, wythers:maple_mountains, CREATURE, minecraft:pig, 10, 4, 4
2204, taiga, wythers:maple_mountains, CREATURE, minecraft:chicken, 10, 4, 4
2205, taiga, wythers:maple_mountains, CREATURE, minecraft:cow, 10, 4, 4
2206, taiga, wythers:maple_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2207, taiga, wythers:maple_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2208, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:spider, 80, 4, 4
2209, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:zombie, 80, 4, 4
2210, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
2211, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
2212, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:creeper, 80, 4, 4
2213, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:slime, 80, 4, 4
2214, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:enderman, 5, 1, 4
2215, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:witch, 5, 1, 1
2216, jungle, wythers:eucalyptus_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
2217, jungle, wythers:eucalyptus_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2218, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:sheep, 12, 4, 4
2219, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:pig, 10, 4, 4
2220, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:chicken, 10, 4, 4
2221, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:cow, 10, 4, 4
2222, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:chicken, 10, 4, 4
2223, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:parrot, 40, 1, 2
2224, jungle, wythers:eucalyptus_jungle, CREATURE, minecraft:panda, 10, 1, 2
2225, jungle, wythers:eucalyptus_jungle, AMBIENT, minecraft:bat, 10, 8, 8
2226, jungle, wythers:eucalyptus_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2227, none, wythers:snowy_peaks, MONSTER, minecraft:spider, 80, 4, 4
2228, none, wythers:snowy_peaks, MONSTER, minecraft:zombie, 80, 4, 4
2229, none, wythers:snowy_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
2230, none, wythers:snowy_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
2231, none, wythers:snowy_peaks, MONSTER, minecraft:creeper, 80, 4, 4
2232, none, wythers:snowy_peaks, MONSTER, minecraft:slime, 80, 4, 4
2233, none, wythers:snowy_peaks, MONSTER, minecraft:enderman, 5, 1, 4
2234, none, wythers:snowy_peaks, MONSTER, minecraft:witch, 5, 1, 1
2235, none, wythers:snowy_peaks, CREATURE, minecraft:goat, 10, 1, 3
2236, none, wythers:snowy_peaks, AMBIENT, minecraft:bat, 10, 8, 8
2237, none, wythers:snowy_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2238, river, wythers:lantern_river, MONSTER, minecraft:spider, 80, 4, 4
2239, river, wythers:lantern_river, MONSTER, minecraft:zombie, 80, 4, 4
2240, river, wythers:lantern_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
2241, river, wythers:lantern_river, MONSTER, minecraft:skeleton, 80, 4, 4
2242, river, wythers:lantern_river, MONSTER, minecraft:creeper, 80, 4, 4
2243, river, wythers:lantern_river, MONSTER, minecraft:slime, 80, 4, 4
2244, river, wythers:lantern_river, MONSTER, minecraft:enderman, 5, 1, 4
2245, river, wythers:lantern_river, MONSTER, minecraft:witch, 5, 1, 1
2246, river, wythers:lantern_river, MONSTER, minecraft:drowned, 80, 1, 1
2247, river, wythers:lantern_river, AMBIENT, minecraft:bat, 10, 8, 8
2248, river, wythers:lantern_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2249, river, wythers:lantern_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2250, river, wythers:lantern_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
2251, badlands, wythers:outback_desert, MONSTER, minecraft:spider, 80, 4, 4
2252, badlands, wythers:outback_desert, MONSTER, minecraft:zombie, 80, 4, 4
2253, badlands, wythers:outback_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2254, badlands, wythers:outback_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2255, badlands, wythers:outback_desert, MONSTER, minecraft:creeper, 80, 4, 4
2256, badlands, wythers:outback_desert, MONSTER, minecraft:slime, 80, 4, 4
2257, badlands, wythers:outback_desert, MONSTER, minecraft:enderman, 5, 1, 4
2258, badlands, wythers:outback_desert, MONSTER, minecraft:witch, 5, 1, 1
2259, badlands, wythers:outback_desert, CREATURE, minecraft:rabbit, 10, 2, 6
2260, badlands, wythers:outback_desert, CREATURE, minecraft:cow, 10, 4, 4
2261, badlands, wythers:outback_desert, CREATURE, minecraft:llama, 10, 4, 4
2262, badlands, wythers:outback_desert, CREATURE, minecraft:horse, 10, 2, 6
2263, badlands, wythers:outback_desert, CREATURE, minecraft:donkey, 10, 1, 3
2264, badlands, wythers:outback_desert, CREATURE, minecraft:wolf, 10, 4, 4
2265, badlands, wythers:outback_desert, AMBIENT, minecraft:bat, 10, 8, 8
2266, badlands, wythers:outback_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2267, river, wythers:icy_river, MONSTER, minecraft:spider, 80, 4, 4
2268, river, wythers:icy_river, MONSTER, minecraft:zombie, 80, 4, 4
2269, river, wythers:icy_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
2270, river, wythers:icy_river, MONSTER, minecraft:skeleton, 80, 4, 4
2271, river, wythers:icy_river, MONSTER, minecraft:creeper, 80, 4, 4
2272, river, wythers:icy_river, MONSTER, minecraft:slime, 80, 4, 4
2273, river, wythers:icy_river, MONSTER, minecraft:enderman, 5, 1, 4
2274, river, wythers:icy_river, MONSTER, minecraft:witch, 5, 1, 1
2275, river, wythers:icy_river, MONSTER, minecraft:drowned, 10, 1, 1
2276, river, wythers:icy_river, AMBIENT, minecraft:bat, 10, 8, 8
2277, river, wythers:icy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2278, river, wythers:icy_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2279, river, wythers:icy_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
2280, none, wythers:tepui, MONSTER, minecraft:spider, 80, 4, 4
2281, none, wythers:tepui, MONSTER, minecraft:zombie, 80, 4, 4
2282, none, wythers:tepui, MONSTER, minecraft:zombie_villager, 10, 1, 1
2283, none, wythers:tepui, MONSTER, minecraft:skeleton, 80, 4, 4
2284, none, wythers:tepui, MONSTER, minecraft:creeper, 80, 4, 4
2285, none, wythers:tepui, MONSTER, minecraft:slime, 80, 4, 4
2286, none, wythers:tepui, MONSTER, minecraft:enderman, 5, 1, 4
2287, none, wythers:tepui, MONSTER, minecraft:witch, 5, 1, 1
2288, none, wythers:tepui, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2289, none, wythers:tepui, CREATURE, minecraft:sheep, 12, 4, 4
2290, none, wythers:tepui, CREATURE, minecraft:pig, 10, 4, 4
2291, none, wythers:tepui, CREATURE, minecraft:chicken, 10, 4, 4
2292, none, wythers:tepui, CREATURE, minecraft:cow, 10, 4, 4
2293, none, wythers:tepui, CREATURE, minecraft:chicken, 10, 4, 4
2294, none, wythers:tepui, AMBIENT, minecraft:bat, 10, 8, 8
2295, none, wythers:tepui, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2296, swamp, wythers:autumnal_swamp, MONSTER, minecraft:spider, 80, 4, 4
2297, swamp, wythers:autumnal_swamp, MONSTER, minecraft:zombie, 80, 4, 4
2298, swamp, wythers:autumnal_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
2299, swamp, wythers:autumnal_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
2300, swamp, wythers:autumnal_swamp, MONSTER, minecraft:creeper, 80, 4, 4
2301, swamp, wythers:autumnal_swamp, MONSTER, minecraft:slime, 80, 4, 4
2302, swamp, wythers:autumnal_swamp, MONSTER, minecraft:enderman, 5, 1, 4
2303, swamp, wythers:autumnal_swamp, MONSTER, minecraft:witch, 5, 1, 1
2304, swamp, wythers:autumnal_swamp, MONSTER, minecraft:slime, 10, 1, 1
2305, swamp, wythers:autumnal_swamp, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2306, swamp, wythers:autumnal_swamp, CREATURE, minecraft:sheep, 12, 4, 4
2307, swamp, wythers:autumnal_swamp, CREATURE, minecraft:pig, 10, 4, 4
2308, swamp, wythers:autumnal_swamp, CREATURE, minecraft:chicken, 10, 4, 4
2309, swamp, wythers:autumnal_swamp, CREATURE, minecraft:cow, 10, 4, 4
2310, swamp, wythers:autumnal_swamp, CREATURE, minecraft:frog, 10, 2, 5
2311, swamp, wythers:autumnal_swamp, CREATURE, whisperwoods:wisp, 13, 1, 3
2312, swamp, wythers:autumnal_swamp, AMBIENT, minecraft:bat, 10, 8, 8
2313, swamp, wythers:autumnal_swamp, AMBIENT, whisperwoods:moth, 10, 1, 3
2314, swamp, wythers:autumnal_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2315, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:spider, 80, 4, 4
2316, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
2317, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2318, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
2319, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
2320, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:slime, 80, 4, 4
2321, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
2322, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:witch, 5, 1, 1
2323, jungle, wythers:highland_tropical_rainforest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2324, jungle, wythers:highland_tropical_rainforest, CREATURE, minecraft:frog, 10, 2, 5
2325, jungle, wythers:highland_tropical_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
2326, jungle, wythers:highland_tropical_rainforest, CREATURE, minecraft:panda, 10, 1, 2
2327, jungle, wythers:highland_tropical_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
2328, jungle, wythers:highland_tropical_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2329, jungle, wythers:pantanal, MONSTER, minecraft:spider, 80, 4, 4
2330, jungle, wythers:pantanal, MONSTER, minecraft:zombie, 80, 4, 4
2331, jungle, wythers:pantanal, MONSTER, minecraft:zombie_villager, 10, 1, 1
2332, jungle, wythers:pantanal, MONSTER, minecraft:skeleton, 80, 4, 4
2333, jungle, wythers:pantanal, MONSTER, minecraft:creeper, 80, 4, 4
2334, jungle, wythers:pantanal, MONSTER, minecraft:slime, 80, 4, 4
2335, jungle, wythers:pantanal, MONSTER, minecraft:enderman, 5, 1, 4
2336, jungle, wythers:pantanal, MONSTER, minecraft:witch, 5, 1, 1
2337, jungle, wythers:pantanal, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
